Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,sex_ch,mother_edu,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch,chweight
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10254277532062445
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,100,0,0,100,100,100,100,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.10909568253998016
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.16508561581134573
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.0797289918645734
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,100,0,0,100,100,100,100,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0797289918645734
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10909568253998016
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10909568253998016
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10909568253998016
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,4.0,0,0,100,100,100.0,0,0,0,0.0,0.10254277532062445
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.0797289918645734
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.0797289918645734
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10254277532062445
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10254277532062445
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.16508561581134573
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.1756352690685301
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.10254277532062445
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.1756352690685301
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,0,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.1756352690685301
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.0797289918645734
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.1885151888002223
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09104443097802879
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09104443097802879
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09104443097802879
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08557578460130877
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09104443097802879
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08557578460130877
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: YES,Male,Male,Mother Edu: Primary,0,0,100,0,100,100,0,0,,,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0.0,0.0896332440838326
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.11006257884413692
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0.0,0,0,0,0.0,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.1885151888002223
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0.0,0.1885151888002223
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09536117889362006
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.11006257884413692
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,0.0,0.0,0.0,4.0,0,0,100,100,100.0,0,0,0,0.0,0.17719189430417778
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09104443097802879
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08557578460130877
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09104443097802879
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09340326238414502
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Female,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09487380449270014
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,0,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.08917514416157177
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09487380449270014
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09487380449270014
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09487380449270014
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09340326238414502
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,0.0,1.0,0.0,3.0,0,0,100,100,100.0,0,0,0,0.0,0.10923701982212485
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09487380449270014
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,4.0,0,100,100,0,100.0,0,0,0,0.0,0.08917514416157177
Total,2021,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4604150184506494
Total,2021,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3579815852028734
Total,2021,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3579815852028734
Total,2021,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,100,100,100,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,4.0,0.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,0.3579815852028734
Total,2021,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,0,0,0.0,0.0,4.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.3989159567300165
Total,2021,Urban,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,0.0,2.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.466540345169739
Total,2021,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.7412311263476214
Total,2021,Urban,Northern Midlands and Mountain,Rich,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Female,Mother Edu: Higher,100,0,0,0,0,100,0,0,0.0,,100,0,100,0,0,0,0,,5.0,0.0,0.0,4.0,0,0,100,0,,0,100,0,,0.7885988593143494
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09166570787789377
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18120977978244437
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10579739384167036
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,0,100,100,100,100,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.17032528970448846
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17032528970448846
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.10579739384167036
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: YES,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09166570787789377
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: YES,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08615974407680316
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: YES,Male,Female,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,0,0,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.09166570787789377
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18120977978244437
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.17032528970448846
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18120977978244437
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: YES,Male,Female,Mother Edu: Primary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.09166570787789377
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,100,0,0,0,0,100,0,0,0.0,,100,0,100,0,0,0,0,,1.0,0.0,0.0,1.0,0,0,0,0,,0,0,0,,0.09166570787789377
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08768469529940146
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.093288109787237
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0.0,0.093288109787237
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,100,0,0,100,100,100,0,,,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,2.0,100,0,0,0,100.0,0,0,0,0.0,0.08768469529940146
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.173339896601913
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18441703252195663
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08906520421763685
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,0.0,0.0,0.0,4.0,0,100,100,0,100.0,100,0,0,100.0,0.08371544145780208
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,0.0,0.0,0.0,4.0,0,100,100,0,100.0,0,0,0,0.0,0.08906520421763685
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18441703252195663
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.10254903901668862
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.173339896601913
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Female,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18441703252195663
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Female,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18441703252195663
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.18441703252195663
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,3.0,0,100,0,0,100.0,0,0,0,0.0,0.18441703252195663
Total,2021,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,0.0,0.0,0.0,4.0,0,0,100,100,100.0,0,0,0,0.0,0.644421303043654
Total,2021,Rural,Northern Midlands and Mountain,Poorest,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.3932041719133167
Total,2021,Rural,Northern Midlands and Mountain,Poor,"Tay, Thai, Muong, Nung",Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.45986029636506837
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.08638721086602978
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.11820633262443596
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.11110618794048512
Total,2021,Rural,Northern Midlands and Mountain,Poorest,Mong,Elderly HoH: NO,Male,Female,Mother Edu: None/ECE,0,0,100,100,100,0,0,0,,0.0,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0,0,100,100,100.0,0,0,0,0.0,0.091907710735221
